DBUID,CSDUID
59331657007,5933042
59331657008,5933042
59331659002,5933880
59331659003,5933880
59331659004,5933880
59331659005,5933880
59331659006,5933880
59331659014,5933880
59331659015,5933880
59331659016,5933880
59331659017,5933880
59331542050,5933060
59331542051,5933060
59331542052,5933060
59350330007,5935018
59350332001,5935018
59350332004,5935018
59260345016,5926021
59350332005,5935018
59350332006,5935018
59350332007,5935018
59350332009,5935018
59350218012,5935010
59350218020,5935010
59350268003,5935016
59350268004,5935016
59350268005,5935016
59350269004,5935016
59350269005,5935016
59350269006,5935016
59331509007,5933060
59331509008,5933060
59331509009,5933060
59331511064,5933060
59350109002,5935010
59350109004,5935010
59350109005,5935010
59350110001,5935010
59350110002,5935010
59350110004,5935010
59350110006,5935010
59350110007,5935010
59350114002,5935010
59350230004,5935010
59350230005,5935010
59350230006,5935010
59350230007,5935010
59331634017,5933072
59331634018,5933072
59331642013,5933068
59331642017,5933068
59331642018,5933068
59331642019,5933068
59331542011,5933060
59331542012,5933060
59350323017,5935018
59350323018,5935018
59350323020,5935018
59350323021,5935018
59350323023,5935018
59350323026,5935018
59350323027,5935018
59350323028,5935018
59331661008,5933880
59331659019,5933880
59331659020,5933880
59331659021,5933880
59331660001,5933880
59331671004,5933880
59331543092,5933060
59331542053,5933060
59331543098,5933060
59331543100,5933060
59331543101,5933060
59331543102,5933060
59331543103,5933060
59331543104,5933060
59331543105,5933060
59331543106,5933060
59260345030,5926021
59260345031,5926021
59260345035,5926021
59260345036,5926021
59260345040,5926021
59260345041,5926021
59350269007,5935016
59350269009,5935016
59350269010,5935016
59350269011,5935016
59350269012,5935016
59350297006,5935029
59350297007,5935029
59331511068,5933060
59331517051,5933044
59331517052,5933044
59350231001,5935010
59350231002,5935010
59350231003,5935010
59350231004,5935010
59350231005,5935010
59350231006,5935010
59350231007,5935010
59350223006,5935010
59350224001,5935010
59350224002,5935010
59350224003,5935010
59350224005,5935010
59350224006,5935010
59350224007,5935010
59350225001,5935010
59331642020,5933068
59331642021,5933068
59331642022,5933068
59331642023,5933068
59331642026,5933068
59331642027,5933068
59331643001,5933068
59331643002,5933068
59331643003,5933068
59331643004,5933068
59331542013,5933060
59331543059,5933060
59331543061,5933060
59350323029,5935018
59350324001,5935018
59350324002,5935018
59350324003,5935018
59350324005,5935018
59350324006,5935018
59350324007,5935018
59350325003,5935018
59350325004,5935018
59350325005,5935018
59350326001,5935018
59331671005,5933880
59331671006,5933880
59350022002,5935010
59350022003,5935010
59350028005,5935010
59350028006,5935010
59350028007,5935010
59331543107,5933060
59331543108,5933060
59331543109,5933060
59331543110,5933060
59331544001,5933060
59260345042,5926021
59260345043,5926021
59260345044,5926021
59350297008,5935029
59350297009,5935029
59350297010,5935029
59350300010,5935029
59350301002,5935029
59350301003,5935029
59350348001,5935010
59350302001,5935029
59350302002,5935029
59331517053,5933044
59331517057,5933044
59570024004,5957813
59570024005,5957813
59570024006,5957813
59570024007,5957813
59570024008,5957813
59570024010,5957813
59570024011,5957813
59331641020,5933067
59350225002,5935010
59350225003,5935010
59350225004,5935010
59350226001,5935010
59350226002,5935010
59350227001,5935010
59350227002,5935010
59350227003,5935010
59350227004,5935010
59350228001,5935010
59350228002,5935010
59350228003,5935010
59350228004,5935010
59350228007,5935010
59350228008,5935010
59350229002,5935010
59350229004,5935010
59331644001,5933067
59331654077,5933012
59331656001,5933042
59331656002,5933042
59331657001,5933042
59331667012,5933898
59331667013,5933898
59331543062,5933060
59331543063,5933060
59331545106,5933008
59350326002,5935018
59260342058,5926021
59260342059,5926021
59350028008,5935010
59350029002,5935010
59350029003,5935010
59350029008,5935010
59350029009,5935010
59350030002,5935010
59350030006,5935010
59331544002,5933060
59331544007,5933060
59331545114,5933008
59331545115,5933008
59331545116,5933008
59260345045,5926021
59260345046,5926021
59260345047,5926021
59260345048,5926021
59331511001,5933060
59331511002,5933060
59331511003,5933060
59331511004,5933060
59331508110,5933060
59331508111,5933060
59331508112,5933060
59331508113,5933060
59331508114,5933060
59350302003,5935029
59350303002,5935029
59350303004,5935029
59350304001,5935029
59331641021,5933067
59331641022,5933067
59331641023,5933067
59331641024,5933067
59350229005,5935010
59350229006,5935010
59350229007,5935010
59350230001,5935010
59350230002,5935010
59350230003,5935010
59350272002,5935010
59350272003,5935010
59350272004,5935010
59350272006,5935010
59350272007,5935010
59350272009,5935010
59350272010,5935010
59350272015,5935010
59350272016,5935010
59350272018,5935010
59331573001,5933808
59331633016,5933074
59331633019,5933074
59331633020,5933074
59331633021,5933074
59331633022,5933074
59331633023,5933074
59331634004,5933072
59331634005,5933072
59331634006,5933072
59331634007,5933072
59331634019,5933072
59331509020,5933060
59331509021,5933060
59331509022,5933060
59331667014,5933898
59331667015,5933898
59331667016,5933898
59331667017,5933898
59331667018,5933898
59331667019,5933898
59331668001,5933880
59331668002,5933880
59331669001,5933880
59331669002,5933880
59331670001,5933880
59331670002,5933880
59331545109,5933008
59331545110,5933008
59331545111,5933008
59331577004,5933865
59331578001,5933874
59331578002,5933874
59331579001,5933834
59331579002,5933834
59260342060,5926021
59260343001,5926021
59260343002,5926021
59260343004,5926021
59260343013,5926021
59350119014,5935010
59350120001,5935010
59350120004,5935010
59331588013,5933859
59331588014,5933859
59331588015,5933859
59331588016,5933859
59331588017,5933859
59331588018,5933859
59331588019,5933859
59331511005,5933060
59331511006,5933060
59331511007,5933060
59331511008,5933060
59331511061,5933060
59331511062,5933060
59331511063,5933060
59350304002,5935029
59350304003,5935029
59350304004,5935029
59331666010,5933898
59331666011,5933898
59331666012,5933898
59331666013,5933898
59331641025,5933067
59331641027,5933067
59331641028,5933067
59331641029,5933067
59331642001,5933068
59350272019,5935010
59350272021,5935010
59350272028,5935010
59350272030,5935010
59350272031,5935010
59350272032,5935010
59331634020,5933072
59331642005,5933068
59331642006,5933068
59331642007,5933068
59331642008,5933068
59331509023,5933060
59331511076,5933060
59331511077,5933060
59350115012,5935010
59350115013,5935010
59350116002,5935010
59350116005,5935010
59350117001,5935010
59350117002,5935010
59331581001,5933861
59331581002,5933861
59331581003,5933861
59331582001,5933851
59331582004,5933851
59260343018,5926021
59260343019,5926021
59260343020,5926021
59260343021,5926021
59260344001,5926021
59350120007,5935010
59350120009,5935010
59350120010,5935010
59350121002,5935010
59350121003,5935010
59350121004,5935010
59331588020,5933859
59331589001,5933833
59331589002,5933833
59331590001,5933803
59331591001,5933823
59331591002,5933823
59331592001,5933015
59331592002,5933015
59331592003,5933015
59331511009,5933060
59331511010,5933060
59331517049,5933044
59331517054,5933044
59331517056,5933044
59331511065,5933060
59331511066,5933060
59331666014,5933898
59331666015,5933898
59331666016,5933898
59350101002,5935010
59350101003,5935010
59350101004,5935010
59350101005,5935010
59350101007,5935010
59350101008,5935010
59350101009,5935010
59350101010,5935010
59350102001,5935010
59350102002,5935010
59350102003,5935010
59350102004,5935010
59350103001,5935010
59331654014,5933012
59331654015,5933012
59331654018,5933012
59331654019,5933012
59331654020,5933012
59331654022,5933012
59331654024,5933012
59331654025,5933012
59331654027,5933012
59331654028,5933012
59331654029,5933012
59350272033,5935010
59350272034,5935010
59350307013,5935029
59350312002,5935029
59350355045,5935020
59350355046,5935020
59350355047,5935020
59350355048,5935020
59331509011,5933060
59331642009,5933068
59331642010,5933068
59331642011,5933068
59331642012,5933068
59331642014,5933068
59331642015,5933068
59331642016,5933068
59331654073,5933012
59331511080,5933060
59331511085,5933060
59331511086,5933060
59331517066,5933044
59331517067,5933044
59350119001,5935010
59350248004,5935010
59350248005,5935010
59350248006,5935010
59350249001,5935010
59350249002,5935010
59350249004,5935010
59350249005,5935010
59350249006,5935010
59350250001,5935010
59350250002,5935010
59331585002,5933857
59331582005,5933851
59331582006,5933851
59331584001,5933868
59331509032,5933060
59331509033,5933060
59331509034,5933060
59331509035,5933060
59331509095,5933060
59331509096,5933060
59331509098,5933060
59350121005,5935010
59350255015,5935020
59350255016,5935020
59350256001,5935020
59350256003,5935020
59350256004,5935020
59350256005,5935020
59350256006,5935020
59350256007,5935020
59350256010,5935020
59331592013,5933015
59331592014,5933015
59331592015,5933015
59331634034,5933072
59331634035,5933072
59331634036,5933072
59331634037,5933072
59331634038,5933072
59331634039,5933072
59331634040,5933072
59331650009,5933044
59331650010,5933044
59331542009,5933060
59331542010,5933060
59331511067,5933060
59550242009,5955042
59550242010,5955042
59550242011,5955042
59550242012,5955042
59550242013,5955042
59550242014,5955042
59550242015,5955042
59550242016,5955042
59550242017,5955042
59550242018,5955042
59350103002,5935010
59350103003,5935010
59350103004,5935010
59350103005,5935010
59350104001,5935010
59350104002,5935010
59350104003,5935010
59350104004,5935010
59350104005,5935010
59350104007,5935010
59350105002,5935010
59350105003,5935010
59350105005,5935010
59350105006,5935010
59350105007,5935010
59350105010,5935010
59331654030,5933012
59331654031,5933012
59331654032,5933012
59331654033,5933012
59331654035,5933012
59331654037,5933012
59331654038,5933012
59331654039,5933012
59331654044,5933012
59331654050,5933012
59331654054,5933012
59331666001,5933898
59331666002,5933898
59331509012,5933060
59331509014,5933060
59331509018,5933060
59331509019,5933060
59331654074,5933012
59331654075,5933012
59331517068,5933044
59331517069,5933044
59350253004,5935010
59350273024,5935012
59350273025,5935012
59350274001,5935012
59350274002,5935012
59350274005,5935012
59350274006,5935012
59350276004,5935010
59350276005,5935010
59331584002,5933868
59331634021,5933072
59331634022,5933072
59331634023,5933072
59331634024,5933072
59331634025,5933072
59331634031,5933072
59331634032,5933072
59331509099,5933060
59331509100,5933060
59331511097,5933060
59350256011,5935020
59350256012,5935020
59350256014,5935020
59350257006,5935016
59350257009,5935016
59350278010,5935012
59350278011,5935012
59331660002,5933880
59331660003,5933880
59331661004,5933880
59331661005,5933880
59331661006,5933880
59331661007,5933880
59331542014,5933060
59331542016,5933060
59331542018,5933060
59331542019,5933060
59331542020,5933060
59550242019,5955042
59550242020,5955042
59550242021,5955042
59550242022,5955042
59570021001,5957804
59570021002,5957804
59570024001,5957813
59331641001,5933067
59331641003,5933067
59331641004,5933067
59331641005,5933067
59331641006,5933067
59331641007,5933067
59350105011,5935010
59350106001,5935010
59350106003,5935010
59350106005,5935010
59350221010,5935010
59350221011,5935010
59350221012,5935010
59350221013,5935010
59350221014,5935010
59350221015,5935010
59331666003,5933898
59331666004,5933898
59331666005,5933898
59331666006,5933898
59331666007,5933898
59331666008,5933898
59331511069,5933060
59331511070,5933060
59331511071,5933060
59331511072,5933060
59331654076,5933012
59331670003,5933880
59331671001,5933880
59331671002,5933880
59331671003,5933880
59350110008,5935010
59350111001,5935010
59350111002,5935010
59350111003,5935010
59331517070,5933044
59331542024,5933060
59331542025,5933060
59331517071,5933044
59350276007,5935010
59350276008,5935010
59350276009,5935010
59350274007,5935012
59350275001,5935012
59331634026,5933072
59331634027,5933072
59331643005,5933068
59331643007,5933068
59331643009,5933068
59331643010,5933068
59331643011,5933068
59331643012,5933068
59331643013,5933068
59331643014,5933068
59331650004,5933044
59331650005,5933044
59331511099,5933060
59331511100,5933060
59331511101,5933060
59331511102,5933060
59331511103,5933060
59331511104,5933060
59331517080,5933044
59331517081,5933044
59331517083,5933044
59331517090,5933044
59350325001,5935018
59350327005,5935018
59350327006,5935018
59350328001,5935018
59350328002,5935018
59350328003,5935018
59331661011,5933880
59331661013,5933880
59331661014,5933880
59331661015,5933880
59331661016,5933880
59331661017,5933880
59350024001,5935010
59350024002,5935010
59350025002,5935010
59350025003,5935010
59350025004,5935010
59331542021,5933060
59331542023,5933060
59331543067,5933060
59331543069,5933060
59331641008,5933067
59331641009,5933067
59331641010,5933067
59331641012,5933067
59331641013,5933067
59331641014,5933067
59331641015,5933067
59331641016,5933067
59350221016,5935010
59350221017,5935010
59350221018,5935010
59350223001,5935010
59350223002,5935010
59350223003,5935010
59350223004,5935010
59331666009,5933898
59350091002,5935010
59350091003,5935010
59350091005,5935010
59350091009,5935010
59350092002,5935010
59350092004,5935010
59350093003,5935010
59350093004,5935010
59350093005,5935010
59350093008,5935010
59350094001,5935010
59350094003,5935010
59350094009,5935010
59331511073,5933060
59331511074,5933060
59331511075,5933060
59331517059,5933044
59331517060,5933044
59331517065,5933044
59350112001,5935010
59350112002,5935010
59350112003,5935010
59350112004,5935010
59350112005,5935010
59350113001,5935010
59331542031,5933060
59331542032,5933060
59331543066,5933060
59331542033,5933060
59350275002,5935012
59350275003,5935012
59350275004,5935012
59350275005,5935012
59350315005,5935029
59350315006,5935029
59350315008,5935029
59350315009,5935029
59350316002,5935029
59350316003,5935029
59350316004,5935029
59350316006,5935029
59331654078,5933012
59331654079,5933012
59331654080,5933012
59331654081,5933012
59331654082,5933012
59331654083,5933012
59331654084,5933012
59331517091,5933044
59331542040,5933060
59331542041,5933060
59331542046,5933060
59331542047,5933060
59350326003,5935018
59350326004,5935018
59350326005,5935018
59350326006,5935018
59350326007,5935018
59350326008,5935018
59350326011,5935018
59350326015,5935018
59350326020,5935018
59350026001,5935010
59350026002,5935010
59350027001,5935010
59350027002,5935010
59350027003,5935010
59350027004,5935010
59350027005,5935010
59350028003,5935010
59331661018,5933880
59331661020,5933880
59331661021,5933880
59331661022,5933880
59350030007,5935010
59331543070,5933060
59331543071,5933060
59331543072,5933060
59331641017,5933067
59331641018,5933067
59331641019,5933067
59350223005,5935010
59350270010,5935801
59350270012,5935801
59350270016,5935801
59350270017,5935801
59350271004,5935801
59350271005,5935801
59350271006,5935801
59350271007,5935801
59350271008,5935801
59350271009,5935801
59350095001,5935010
59350095002,5935010
59350095003,5935010
59350096001,5935010
59350096002,5935010
59350096004,5935010
59350096005,5935010
59350096006,5935010
59350096007,5935010
59350097002,5935010
59350097003,5935010
59350097004,5935010
59350097005,5935010
59350098001,5935010
59350098002,5935010
59350098003,5935010
59350218021,5935010
59350218022,5935010
59331542028,5933060
59331642002,5933068
59331642003,5933068
59331642004,5933068
59331538110,5933070
59331538111,5933070
59331538112,5933070
59331538113,5933070
59331538114,5933070
59331538115,5933070
59350113002,5935010
59350113003,5935010
59350113004,5935010
59350114001,5935010
59350231009,5935010
59350231010,5935010
59350231011,5935010
59350233001,5935010
59350233002,5935010
59350233003,5935010
59350241001,5935010
59350241002,5935010
59350242001,5935010
59350242007,5935010
59350242010,5935010
59331543046,5933060
59331538118,5933070
59331542001,5933060
59350316007,5935029
59350317001,5935802
59350318001,5935029
59350319004,5935029
59350319005,5935029
59350319012,5935029
59350321001,5935802
59350323001,5935018
59331654085,5933012
59331654086,5933012
59331655001,5933042
59331655002,5933042
59331542048,5933060
59331542042,5933060
59331542043,5933060
59331542044,5933060
59331542045,5933060
59350327001,5935018
59350327002,5935018
59260344002,5926021
59260344003,5926021
59260344004,5926021
59260345017,5926021
59260345018,5926021
59260345019,5926021
59260345020,5926021
59350030009,5935010
59350030010,5935010
59350119002,5935010
59350119004,5935010
59350119005,5935010
59350119007,5935010
59350119012,5935010
59331543073,5933060
59331543074,5933060
59331543075,5933060
59331543080,5933060
59331654009,5933012
59331654010,5933012
59331654011,5933012
59331654012,5933012
59331654013,5933012
59331665051,5933037
59331665052,5933037
59350271010,5935801
59350271011,5935801
59350271013,5935801
59350271014,5935801
59350271015,5935801
59350271016,5935801
59350271017,5935801
59350271018,5935801
59350271019,5935801
59350271020,5935801
59350271021,5935801
59350271022,5935801
59350271023,5935801
59350271024,5935801
59350218023,5935010
59350218024,5935010
59350218025,5935010
59350218026,5935010
59350220003,5935010
59350220004,5935010
59350220005,5935010
59350220008,5935010
59350220009,5935010
59350220010,5935010
59350220011,5935010
59350220012,5935010
59350220013,5935010
59350220014,5935010
59350221001,5935010
59350221002,5935010
59331538116,5933070
59331538117,5933070
59331543045,5933060
59350242011,5935010
59350242012,5935010
59350247002,5935010
59350247003,5935010
59350248001,5935010
59350248002,5935010
59350254004,5935010
59350254005,5935010
59350255002,5935020
59350255003,5935020
59350255004,5935020
59350255006,5935020
59350248003,5935010
59331542002,5933060
59331542003,5933060
59331542004,5933060
59331543051,5933060
59331543053,5933060
59331543054,5933060
59331543055,5933060
59350323003,5935018
59350355042,5935020
59350355043,5935020
59350355044,5935020
59331659018,5933880
59350022004,5935010
59331543093,5933060
59570209012,5957803
59570210001,5957022
59570210002,5957022
59331543060,5933060
59331543064,5933060
59331543065,5933060
59331545112,5933008
59331545113,5933008
59331585001,5933857
59260345021,5926021
59260345022,5926021
59260344005,5926021
59260344006,5926021
59260344007,5926021
59260344010,5926021
59350031004,5935010
59350031005,5935010
59350031006,5935010
59350031007,5935010
59350031008,5935010
59350031009,5935010
59350032003,5935010
59350032005,5935010
59331665053,5933037
59331665054,5933037
59331665055,5933037
59331665056,5933037
59331665057,5933037
59331665058,5933037
59331665059,5933037
59331665060,5933037
59331665061,5933037
59350271025,5935801
59350272001,5935010
59350307018,5935029
59350307019,5935029
59350307020,5935029
59350269013,5935016
59350269015,5935016
59350269017,5935016
59350269020,5935016
59331634001,5933072
59331634002,5933072
59331634003,5933072
59350269021,5935016
59350269024,5935016
59350269025,5935016
59331543047,5933060
59331543048,5933060
59331543049,5933060
59350273003,5935012
59350273004,5935012
59350273005,5935012
59350273006,5935012
59350273007,5935012
59331543058,5933060
59331545074,5933008
59331545078,5933008
59331545079,5933008
59331545080,5933008
59331545082,5933008
59331509024,5933060
59331509025,5933060
59350023002,5935010
59350023006,5935010
59350023007,5935010
59350023008,5935010
59331587001,5933897
59331588001,5933859
59331588003,5933859
59331588005,5933859
59331588007,5933859
59331588008,5933859
59331588011,5933859
59260344011,5926021
59260344012,5926021
59260345001,5926021
59260345002,5926021
59260345003,5926021
59260345004,5926021
59260345005,5926021
59260345007,5926021
59260345009,5926021
59260345010,5926021
59260345011,5926021
59260345012,5926021
59260345013,5926021
59260345014,5926021
59350032006,5935010
59350032007,5935010
59350124001,5935010
59350124002,5935010
59350124003,5935010
59350125001,5935010
59350125002,5935010
59350125003,5935010
59350125004,5935010
59350125005,5935010
59350125006,5935010
59350126002,5935010
59350126003,5935010
59331665062,5933037
59331665063,5933037
59331665064,5933037
59331665065,5933037
59331665066,5933037
59350078018,5935010
59350079002,5935010
59350079003,5935010
59350080005,5935010
59350080006,5935010
59350080007,5935010
59350081001,5935010
59350081002,5935010
59350081003,5935010
59350081004,5935010
59350081005,5935010
59350307021,5935029
59350307022,5935029
59350308001,5935029
59350308003,5935029
59350308004,5935029
59350308005,5935029
59350308006,5935029
59350308008,5935029
59350308009,5935029
59350308010,5935029
59350269026,5935016
59350269027,5935016
59350270006,5935801
59350270007,5935801
59350301004,5935029
59350301005,5935029
59331543050,5933060
59331545051,5933008
59331545053,5933008
59331545054,5933008
59331545055,5933008
59331545056,5933008
59331545058,5933008
59350273008,5935012
59350273009,5935012
59350273010,5935012
59350273011,5935012
59350273012,5935012
59350273013,5935012
59350273015,5935012
59350273017,5935012
59350273018,5935012
59350273019,5935012
59350273022,5935012
59350273023,5935012
59350308011,5935029
59350312001,5935029
59331545083,5933008
59331545088,5933008
59331545090,5933008
59331545091,5933008
59331545092,5933008
59331545100,5933008
59331545101,5933008
59331545102,5933008
59331545103,5933008
59331545104,5933008
59331545105,5933008
59331545107,5933008
59331509026,5933060
59331509028,5933060
59331509031,5933060
59331511088,5933060
59331511089,5933060
59331511093,5933060
59331511094,5933060
59331511095,5933060
59331511096,5933060
59331517072,5933044
59331517073,5933044
59350114005,5935010
59350115001,5935010
59350115002,5935010
59350115003,5935010
59350115004,5935010
59350115010,5935010
59350255008,5935020
59331634028,5933072
59331634029,5933072
59331634030,5933072
59331634033,5933072
59260345015,5926021
59331509101,5933060
59331511105,5933060
59331511106,5933060
59331511107,5933060
59331511108,5933060
59331511109,5933060
59331511110,5933060
59331511111,5933060
59331517092,5933044
59350126004,5935010
59350126005,5935010
59350130006,5935010
59350131001,5935010
59350131002,5935010
59350131003,5935010
59350131004,5935010
59350131005,5935010
59350132001,5935010
59350132002,5935010
59350082001,5935010
59350082002,5935010
59350082003,5935010
59350082004,5935010
59350082005,5935010
59350082006,5935010
59350083001,5935010
59350083002,5935010
59350086001,5935010
59350087001,5935010
59350087002,5935010
59350088001,5935010
59350088002,5935010
59350089001,5935010
59350089004,5935010
59350089005,5935010
59350090001,5935010
59350090002,5935010
59350355029,5935020
59350355031,5935020
59350355033,5935020
59350355034,5935020
59350304005,5935029
59350304006,5935029
59350305002,5935029
59350305005,5935029
59350305006,5935029
59350305007,5935029
59350305008,5935029
59350351007,5935010
59331654055,5933012
59331654056,5933012
59331654062,5933012
59331545068,5933008
59331570019,5933807
59331570020,5933807
59331570021,5933807
59331570022,5933807
59331570023,5933807
59331570024,5933807
59331570025,5933807
59350313001,5935029
59350313002,5935029
59350313003,5935029
59350313004,5935029
59350313005,5935029
59350313006,5935029
59350313007,5935029
59350313008,5935029
59350313009,5935029
59350313010,5935029
59350313011,5935029
59350313012,5935029
59350314001,5935029
59350314002,5935029
59350314003,5935029
59350314004,5935029
59350314005,5935029
59350314006,5935029
59350314007,5935029
59350314008,5935029
59350314009,5935029
59331545108,5933008
59331573002,5933808
59331573003,5933808
59331573004,5933808
59331573008,5933808
59331573009,5933808
59331517075,5933044
59331517076,5933044
59331517077,5933044
59331517078,5933044
59331517079,5933044
59331517082,5933044
59331517084,5933044
59350255009,5935020
59350255010,5935020
59350255011,5935020
59350255012,5935020
59350255013,5935020
59350255014,5935020
59350275006,5935012
59350275007,5935012
59350276001,5935010
59350276002,5935010
59331644003,5933067
59331644005,5933067
59331647004,5933833
59331647005,5933833
59331647010,5933833
59331647013,5933833
59331647014,5933833
59331648001,5933037
59331517093,5933044
59331518002,5933054
59331518004,5933054
59331518006,5933054
59350132003,5935010
59350257020,5935016
59350257022,5935016
59350257023,5935016
59350278013,5935012
59350278014,5935012
59350278015,5935012
59350278016,5935012
59350278017,5935012
59350280001,5935012
59350091001,5935010
59350216008,5935010
59350216010,5935010
59350216011,5935010
59350094004,5935010
59350094008,5935010
59350217006,5935010
59350217008,5935010
59350217015,5935010
59350217016,5935010
59350217018,5935010
59350217025,5935010
59350217026,5935010
59350217028,5935010
59350355035,5935020
59350355036,5935020
59350355037,5935020
59350355038,5935020
59350355039,5935020
59350355040,5935020
59350355041,5935020
59331654068,5933012
59331654070,5933012
59331654071,5933012
59331654072,5933012
59331666017,5933898
59331667001,5933898
59331667002,5933898
59331667003,5933898
59331667004,5933898
59331667005,5933898
59350336011,5935803
59350336013,5935803
59350337001,5935020
59350337003,5935020
59350337004,5935020
59350337005,5935020
59350337008,5935020
59350337009,5935020
59350337011,5935020
59260345049,5926021
59331600004,5933853
59331600005,5933853
59331600006,5933853
59331601003,5933842
59331601004,5933842
59331602001,5933873
59331602002,5933873
59350281007,5935010
59350281009,5935010
59350281010,5935010
59350281011,5935010
59350281012,5935010
59350281013,5935010
59350281015,5935010
59350281016,5935010
59350281017,5935010
59350281019,5935010
59510196001,5951022
59510196002,5951022
59510196003,5951022
59510196004,5951022
59510196005,5951022
59510196006,5951022
59350221004,5935010
59510222041,5951031
59510222042,5951031
59510222043,5951031
59331543091,5933060
59331548013,5933802
59331508047,5933060
59331508050,5933060
59331508049,5933060
59331511026,5933060
59331515008,5933054
59331662030,5933012
59331662031,5933012
59331662032,5933012
59331662033,5933012
59331664001,5933006
59331664002,5933006
59331664003,5933006
59331664004,5933006
59331664005,5933006
59331664006,5933006
59350046004,5935010
59350047006,5935010
59350048004,5935010
59350051002,5935010
59350051004,5935010
59331545013,5933008
59331545017,5933008
59331545018,5933008
59331564010,5933006
59331565001,5933006
59331565002,5933006
59331566001,5933006
59331566006,5933006
59350260007,5935016
59350260008,5935016
59350260010,5935016
59350283006,5935010
59350283007,5935010
59350284002,5935010
59331652011,5933044
59331652013,5933044
59331665015,5933037
59331665016,5933037
59331665017,5933037
59331545029,5933008
59331545030,5933008
59331545032,5933008
59331568013,5933008
59331545034,5933008
59331545035,5933008
59331568022,5933008
59331508066,5933060
59331508069,5933060
59350345001,5935010
59350345002,5935010
59350345003,5935010
59331665035,5933037
59331665036,5933037
59331665037,5933037
59331665038,5933037
59331665039,5933037
59331665040,5933037
59510237017,5951019
59510237019,5951019
59510237024,5951019
59510237026,5951019
59510237029,5951019
59510237030,5951019
59510237031,5951019
59510237032,5951019
59510237033,5951019
59510270002,5951804
59570219004,5957022
59570219005,5957022
59570219006,5957022
59570219007,5957022
59570219008,5957022
59570219009,5957022
59570219010,5957022
59570219011,5957022
59570219012,5957022
59570219013,5957022
59570219014,5957022
59570219015,5957022
59570219016,5957022
59570219017,5957022
59570219018,5957022
59590027006,5959007
59590027010,5959007
59590027014,5959007
59590027015,5959007
59590027016,5959007
59331544014,5933060
59331550026,5933006
59331550027,5933006
59331550028,5933006
59260345050,5926021
59260345051,5926021
59260346001,5926021
59260346002,5926021
59260346003,5926021
59260346006,5926021
59260346007,5926021
59530042006,5953023
59530043001,5953023
59530043002,5953023
59530043003,5953023
59530043004,5953023
59530043005,5953023
59530044001,5953023
59530044002,5953023
59530044003,5953023
59530044004,5953023
59530044005,5953023
59530044006,5953023
59530044007,5953023
59530045001,5953023
59331640030,5933068
59331640031,5933068
59331640032,5933068
59331640033,5933068
59331640034,5933068
59510222044,5951031
59350270008,5935801
59350270009,5935801
59350306005,5935029
59350306006,5935029
59350306007,5935029
59350306008,5935029
59350307003,5935029
59350307004,5935029
59331549001,5933806
59331549004,5933806
59331549005,5933806
59331549006,5933806
59331602003,5933873
59331603001,5933841
59331515009,5933054
59331515010,5933054
59331516002,5933054
59331516003,5933054
59331516004,5933054
59331516005,5933054
59331516006,5933054
59331516007,5933054
59331516008,5933054
59350051007,5935010
59350051008,5935010
59350052001,5935010
59350052003,5935010
59350052005,5935010
59350052006,5935010
59350053003,5935010
59350053004,5935010
59350053005,5935010
59350053006,5935010
59350054001,5935010
59350054002,5935010
59350054003,5935010
59350054004,5935010
59350054005,5935010
59350055001,5935010
59350055002,5935010
59350055003,5935010
59350055004,5935010
59350055005,5935010
59331566007,5933006
59331566008,5933006
59331566009,5933006
59331567004,5933006
59331567005,5933006
59331567013,5933006
59350284003,5935010
59350284004,5935010
59350285001,5935010
59350285003,5935010
59350285004,5935010
59350285005,5935010
59350285006,5935010
59350285007,5935010
59350285008,5935010
59350285009,5935010
59350343002,5935012
59331665018,5933037
59331665019,5933037
59331665020,5933037
59331665021,5933037
59331665022,5933037
59331665023,5933037
59331665024,5933037
59331665025,5933037
59331665026,5933037
59331665027,5933037
59350062003,5935010
59331568023,5933008
59331569002,5933008
59331569003,5933008
59331569004,5933008
59331569005,5933008
59331569006,5933008
59331631017,5933072
59331631019,5933072
59331569013,5933008
59350345004,5935010
59350345005,5935010
59350345006,5935010
59350345009,5935010
59350345010,5935010
59331508089,5933060
59331508090,5933060
59331511042,5933060
59331508091,5933060
59331665041,5933037
59331665042,5933037
59331665043,5933037
59350075011,5935010
59350076002,5935010
59350076003,5935010
59350305009,5935029
59350305010,5935029
59350305011,5935029
59350305012,5935029
59350305013,5935029
59350306002,5935029
59350306004,5935029
59510271001,5951015
59510271003,5951015
59510271007,5951015
59510271009,5951015
59590027020,5959007
59590027022,5959007
59590027023,5959007
59570025005,5957814
59570200014,5957022
59570200015,5957022
59570200016,5957022
59331544015,5933060
59331544016,5933060
59260346008,5926021
59260347003,5926021
59260347004,5926021
59331511020,5933060
59530045002,5953023
59530046001,5953023
59530046002,5953023
59530046003,5953023
59530047001,5953023
59530160007,5953023
59530163008,5953023
59530163009,5953023
59530163010,5953023
59530164001,5953023
59530164002,5953023
59530164005,5953023
59530164006,5953023
59530165003,5953023
59530165004,5953023
59331640035,5933068
59331640036,5933068
59331652032,5933044
59331652033,5933044
59331654003,5933012
59331654004,5933012
59331654007,5933012
59350355028,5935020
59331508107,5933060
59331508108,5933060
59331508109,5933060
59331603002,5933841
59331603003,5933841
59331604001,5933870
59331604002,5933870
59331604003,5933870
