Place ID,Place Name,Place Type,Coastal_5km,FN Reserve Type,Distance to Nearest Substation (km),Nearest Substation Name,Distance to Nearest Transmission Line (km),Transmission Lines Owner,Transmission Line Description,Transmission Line Voltage (kV),POP Capacity (Gbps) for communities that are within 2km of POP,Remaining Capacity of POP (Gbps) - (-1 indicates capacity is unknown),CBC P3 Last-Mile Eligible,CRTC Last-Mile Eligible,CRTC Satellite Dependant,CRTC Transport Eligible,Last-Mile Status - Sept2019,Transport Status - Sept2019,Notes - Sept2019,Last-Mile Status (March2020),Transport Status (March2020),Notes (March2020),Last-Mile Status (June2020),Transport Status (June2020),Notes (June2020),Last-Mile Status (Sept2020),Transport Status (Sept2020),Notes (Sept2020),CBC Phase,CBC P3 Project Type,CBC P3 Project Name(s),CBC P2 Project Type,CBC P2 Project Name(s),CBC P1 Project Type,CBC P1 Project Name(s),479 Status (Sept2019),479 Status (March 2020),479 Notes (March2020),479 Status (June2020),479 Notes (June2020),479 Status (Sept2020),479 Notes (Sept2020),Potential Projects,FN Alt Name,Nation,Band Number,Incorporated,Latitude,Longitude,DBUID,CDUID,CSDUID,HEXID
50597,Penticton Nation,Rural First Nations Reserve,No,Primary,20.3,TROUT CREEK CAPACITOR,1.8,Private,NIC - Nicola -> VAS - Vaseux,500,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Penticton 1,Penticton,597,No,49.4914,-119.6448,59070308000,5907,5907803,BC49481196
50598,Lower Similkameen,Rural First Nations Reserve,No,Primary,26.7,VASEUX TERMINAL,13.2,Private,NIC - Nicola -> VAS - Vaseux,500,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers Interest,Chopaka 7 & 8,Lower Similkameen,598,No,49.0514,-119.7238,59070158000,5907,5907805,BC49071197
50599,Upper Similkameen,Rural First Nations Reserve,No,Primary,31,TROUT CREEK CAPACITOR,0.5,Private,NIC - Nicola -> VAS - Vaseux,500,1,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,Chuchuwayha 2,Upper Similkameen,599,No,49.3559,-120.0787,59070149100,5907,5907053,BC49381201
50600,Spallumcheen (Splatsin),Rural First Nations Reserve,No,Primary,2,ENDERBY SUB,0.3,,SAM - Salmon Arm -> VNT - Vernon Term.,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 1,,,,,Last-Mile,MYBC Datacom Ltd. - Okanagan / Shuswap Upgrade,Original,Original,,Original,,Original,,,Enderby 2,Splatsin,600,No,50.5425,-119.1387,59370137000,5937,5937802,BC50531191
50601,Westbank First Nation,Urban First Nations Reserve,No,Primary,1.6,WESTBANK SUB,1.6,,NIC - Nicola -> WBK - Westbank,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Tsinstikeptum  9,Westbank,601,No,49.8345,-119.6158,59350358000,5935,5935802,BC49851196
50602,?aqam,Rural First Nations Reserve,No,Secondary,5.2,JOSEPH CREEK SUB,3.6,,CBK - Cranbrook -> KBY - Kimberley,69,,,Yes,No,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Last-Mile (FWA) benefits,St. Mary's 1A,Ktunaxa (?aqam),602,No,49.5835,-115.7545,59010182100,5901,5901035,BC49591158
50603,Tobacco Plains,Rural First Nations Reserve,No,Primary,23.9,WINSOR SUB,19.9,,ELK - Elko -> CFE - Crestbrook,69,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Columbia Basin Broadband Corporation - Roosville Valley Fibre Project,,,Original,Original,,Original,,Original,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Last-Mile (FWA) benefits,Tobacco Plains 2,Ktunaxa (Tobacco Plains),603,No,49.0933,-115.0819,59010214000,5901,5901801,BC49101151
50604,?Akisq'nuk First Nation,Rural First Nations Reserve,No,Primary,10.6,FAIRMONT SUB,0.7,,60L270I -> 34-9 - Invemere,69,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Last-Mile (FWA) benefits,Columbia Lake 3,Ktunaxa,604,No,50.4113,-115.9082,59010136000,5901,5901804,BC50401159
50605,Shuswap Nation,Rural First Nations Reserve,No,Primary,0.4,ATHALMER SUB,0.2,,60L271I INV - Invermere -> 40-8,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Shuswap,Ktunaxa,605,No,50.5159,-116.0073,59010127000,5901,5901806,BC50531160
50606,Lower Kootenay,Rural First Nations Reserve,No,Primary,55.6,MOYIE LAKE SUB,2.4,Private,NLY - Nelway -> CBK - Cranbrook,230,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Creston 1,Ktunaxa,606,No,49.0667,-116.5163,59030206000,5903,5903807,BC49051165
50607,Lake Babine Nation,Rural First Nations Reserve,No,Primary,0.3,BURNS LAKE SUB,0.3,,1L384BRN tap 34-2  -> BRN - Burns Lake,130,20,10,Yes,Yes,No ,No,Yes,Yes,,Yes,Yes,,No,Yes,"Incorrectly labelled as ""Served"" in March release",No,Yes,,,,,,,,,,,,,,,,,Woyenne 27,Lake Babine,607,No,54.2386,-125.7625,59510197000,5951,5951827,BC54221258
50608,Takla Landing (Takla Nation),Rural First Nations Reserve,No,Primary,69,BABINE LAKE SUB,2.8,Unknown,TPY - Topley -> BAB - Babine Lake,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,North Tacla Lake,Takla Lake,608,No,55.4824,-125.9753,59510278000,5951,5951848,BC55501260
50609,Tsay Keh Dene,Rural First Nations Reserve,No,Primary,201.9,PORTAGE PASS SUB,63.7,Unknown,GMS - G.M. Shrum -> WSN - Williston,500,,,Yes,Yes,Yes ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Finlay River,Tsay Keh Dene,609,No,56.8927,-124.9624,59550115000,5955,5955040,BC56921250
50610,Fort Ware (Kwadacha),Rural First Nations Reserve,No,Primary,225.4,WESCUP SUB,82.1,Unknown,1L359 FNG - Fort Nelson -> APL - Alberta,138,,,Yes,Yes,Yes ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Fort Ware 1,Kwadacha,610,No,57.4237,-125.6303,59550114000,5955,5955807,BC57451256
50611,Lheidli T'enneh,Rural First Nations Reserve,No,Primary,10.5,CANREED SUB,0.6,,WSN - Williston -> SVY - Salmon Valley,230,,,No,No,No ,Yes,Pending,Pending,Market Forces - TELUS Pure Fibre build,Yes,No,Market Forces - TELUS Pure Fibre build Completed. North Side Only,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Fort George (Shelley) 2,Lheidli T'enneh,611,No,54.0088,-122.6143,59530250000,5953,5953801,BC53991226
50612,Nadleh Whuten,Rural First Nations Reserve,No,Primary,17.3,FRASER LAKE SUB,2.8,,GLN - Glenannan -> Tie to 60L329,69,,,Yes,Yes,No ,Yes,Pending,Pending,Connecting BC Phase 2 Project,Pending,Pending,,Pending,Pending,Connecting BC Phase 2 - ABC LTE Upgrades A2 CA recently signed with NDIT,Pending,Pending,,Phase 2,,,Transport/Last-Mile,CityWest - Connected Bulkley Nechako RD. ABC Communications - Regional LTE A2 Deployment.,,,Original,Original,,Original,ABC Phase 2 A2 Project - Agreement Signed and Project Underway,Original,,CitWest - Stellateen Last-Mile,Nautley (Fort Fraser) 1,Nadleh Whuten,612,No,54.0863,-124.5909,59510232000,5951,5951802,BC54071246
50613,Stellat'en First Nation,Rural First Nations Reserve,No,Primary,4.1,FRASER LAKE SUB,0.3,,GLN - Glenannan -> Tie to 60L329,69,,,Yes,Yes,No ,Yes,Pending,Pending,Connecting BC Phase 2 Project,Pending,Pending,,Pending,Pending,,Pending,Pending,,Phase 2,,,Transport/Last-Mile,CityWest - Connected Bulkley Nechako RD,,,Original,Original,,Original,,Original,,CityWest - Stellaten Last-Mile,Stellaquo (Stella) 1,Stellat'en,613,No,54.0638,-124.9111,59510225000,5951,5951807,BC54041249
50614,Nak'azdli Whut'en,Rural First Nations Reserve,No,Primary,1.3,FORT ST. JAMES #2 SUB,0.1,,TAC - Tachick -> TFP - Takla Forest,69,1,-1,Yes,Yes,No ,No,Yes,Yes,,Yes,Yes,,No,Yes,"Incorrectly labelled as ""Served"" in March release",No,Yes,,,,,,,,,,,,,,,,,Nak'azdli (Necoslie 1),Nak'azdli,614,No,54.4385,-124.2502,59510252000,5951,5951803,BC54421243
50615,Saik'uz First Nation,Rural First Nations Reserve,No,Primary,7,TACHICK SUB,6,,WSN - Williston -> GLN - Glenannan,500,,,No,Yes,No ,Yes,No,No,,No,No,,Yes,No,Connecting BC Phase 2 - ABC LTE Upgrades A2 CA recently signed with NDIT. Market Forces,Yes,No,,Phase 2,,,Last-Mile,ABC Communications - Regional LTE A2 Deployment.,,,,,,New,ABC Phase 2 A2 Project - Agreement Signed and Project Underway,Original,,,Stony Creek 1,Saik'uz,615,No,53.9434,-124.114,59510239000,5951,5951809,BC53961241
50616,Okanagan Nation,Rural First Nations Reserve,No,Primary,13.2,VERNON TERMINAL,2.9,,VNT - Vernon Term -> MTE - Monte Lake,69,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Okanagan (Part) 1,Okanagan,616,No,50.3562,-119.3181,59370329000,5937,5937801,BC50341193
50617,Sunnyside (Tl'azt'en Nation),Rural First Nations Reserve,No,Secondary,38.2,FORT ST. JAMES #2 SUB,37.4,Unknown,TAC - Tachick -> TFP - Takla Forest,69,1,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,Tache 1,Tl'azt'en,617,No,54.6559,-124.7236,59510260000,5951,5951810,BC54651247
50618,McLeod Lake,Rural First Nations Reserve,No,Primary,19,KENNEDY CAPACITOR,13,Unknown,KDY - Kennedy -> MFE - Morfee,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Shaw - Connecting Canadian Communities - Prince George to Dawson Creek,,,Original,Original,,Original,,Original,,,McLeod Lake 1,McLeod Lake,618,No,54.9846,-123.0458,59530202000,5953,5953802,BC55001230
50619,Burns Lake Nation,Rural First Nations Reserve,No,Primary,0.9,BURNS LAKE SUB,0.9,,1L384BRN tap 34-2  -> BRN - Burns Lake,130,100,-1,Yes,Yes,No ,No,Yes,Yes,,Yes,Yes,,No,Yes,"Incorrectly labelled as ""Served"" in March release",No,Yes,,,,,,,,,,,,,,,,,Burns Lake 18,Burns Lake,619,No,54.2367,-125.7711,59510198000,5951,5951815,BC54221258
50620,Cheslatta Carrier Nation,Rural First Nations Reserve,No,Primary,26.7,BURNS LAKE SUB,23.8,,GLN - Glenannan -> TPY - Topley,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Cheslatta 1,Cheslatta Carrier,620,No,54.0025,-125.7141,59510209000,5951,5951818,BC54021257
50622,Campbell River No.11,Urban First Nations Reserve,Yes,Primary,1.3,CAMPBELL RIVER SUB,1.3,,1L102CBL Tap - Campbell River,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 2,,,Transport,CityWest - Connected Coast,,,,New,Should be counted for Connected Coast,Original,,Original,,,Campbell River 11,Campbell River,622,No,50.0317,-125.2479,59240263000,5924,5924804,BC50031252
50623,Cape Mudge,Urban First Nations Reserve,Yes,Primary,2.7,CAMPBELL RIVER SUB,0.5,,1L102CBL Tap - Campbell River,130,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Quinsam 12,Cape Mudge,623,No,50.0184,-125.2909,59240223000,5924,5924812,BC50001253
50624,Comox (K'ómoks First Nation),Rural First Nations Reserve,Yes,Primary,3.9,COMOX SUB,4,,1L101CMX Tap -> Comox,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Comox 1,Comox,624,No,49.6788,-124.9589,59260448000,5926,5926801,BC49671250
50625,Health Bay (Kwikwasut'inuxw Haxwa'mis),Rural First Nations Reserve,Yes,Primary,27.9,KOKISH TERMINAL SUB,27.9,,GLD - Gold River -> KGH - Keogh,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Gwayasdums 1,Kwicksutaineuk-ah-kwaw-ah-mish,625,No,50.6964,-126.6006,59430087000,5943,5943808,BC50691266
50626,Kwakiutl,Rural First Nations Reserve,Yes,Primary,6.7,PORT HARDY SUB,1.6,,KGH - Keogh -> PHY - Port Hardy,69,,,No,No,No ,Yes,Yes,Yes,Market Forces - TELUS Pure Fibre build,Yes,Pending,,Yes,Pending,,Yes,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Kippase 2,Kwakiutl,626,No,50.6945,-127.4087,59430067000,5943,5943815,BC50711274
50627,Gwawaenuk Tribe,Rural First Nations Reserve,Yes,Primary,43.1,PORT MCNEILL SUB,42,,GLD - Gold River -> KGH - Keogh,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Hopetown 10A,Gwawaenuk,627,No,50.924,-126.8221,59430106000,5943,5943809,BC50931268
50628,Kwiakah,Rural First Nations Reserve,Yes,Secondary,43.7,JOHN HART SUB,33.9,Unknown,JHT - John Hart -> EFM - Elk Falls Mill,130,,,Yes,No,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Kwiakah,Kwiakah,628,No,50.4227,-125.1578,59240271000,5924,5924054,BC50421252
50629,Mamalilikulla-Qwe'Qwa'Sot'Em (Mamalilikulla First Nation),Rural First Nations Reserve,Yes,Primary,16.3,KOKISH TERMINAL SUB,16.4,,1L125BVC Tap -> Beaver Cove,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Compton Island 6,Mamalilikulla-Qwe'Qwa'Sot'Em,629,No,50.5942,-126.6823,59430105000,5943,5943037,BC50611267
50630,Mowachaht/Muchalaht,Rural First Nations Reserve,No,Primary,2.5,GOLD RIVER SUB,0.7,,GLD - Gold River -> KGH - Keogh,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 1/2,,,Transport,Strathcona Regional District - Connected Coast,Last-Mile,Conuma Cable Systems - Tsaxana Broadband Network Expansion,Original,Original,,Original,,Original,,,Tsa Xana 18,Mowachaht,630,No,49.811,-126.0719,59240195000,5924,5924835,BC49821261
50631,Namgis First Nation,Rural First Nations Reserve,Yes,Primary,9.2,KOKISH TERMINAL SUB,4.8,,GLD - Gold River -> KGH - Keogh,130,,,No,Yes,No ,No,No,Pending,Connecting BC Phase 2 Project,No,Pending,,Yes,Pending,Market Forces,Yes,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Alert Bay,Namgis,631,No,50.596,-126.9353,59430103000,5943,5943837,BC50611269
50632,Bull Harbour (Tlatlasikwala),Rural First Nations Reserve,Yes,Primary,38.8,PORT HARDY SUB,24,Unknown,KGH - Keogh -> PHY - Port Hardy,69,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Hope Island 1,Tlatlasikwala,632,No,50.9225,-127.94,59430057000,5943,5943836,BC50901279
50633,Quatsino First Nation,Rural First Nations Reserve,Yes,Primary,12.2,PORT HARDY SUB,0,Unknown,KGH - Keogh -> PHY - Port Hardy,69,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Quatsino Subdivision 18,Quatsino,633,No,50.6141,-127.5713,59430061000,5943,5943816,BC50641276
50634,Ehattesaht,Rural First Nations Reserve,Yes,Primary,24.2,TAHSIS VILLAGE SUB,24.2,,GLD - Gold River -> TSV - Tahsis Village,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Chenahkint 12,Ehattesaht,634,No,49.8739,-126.9793,59240201000,5924,5924805,BC49901270
50635,Da'naxda'xw First Nation,Rural First Nations Reserve,Yes,Secondary,105,KOKISH TERMINAL SUB,99.6,Unknown,GLD - Gold River -> KGH - Keogh,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,635,No,51.0158,-125.6145,59430105000,5943,5943037,BC51011256
50636,Kingcome (Dzawada'enuxw First Nation),Rural First Nations Reserve,Yes,Primary,70.9,KOKISH TERMINAL SUB,70.8,,GLD - Gold River -> KGH - Keogh,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Quaee 7,Tsawataineuk,636,No,50.9773,-126.1802,59430092000,5943,5943813,BC50981262
50637,Tlowitsis Tribe,Rural First Nations Reserve,Yes,Primary,55.3,WOSS SUB,54.8,,GLD - Gold River -> KGH - Keogh,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Hanatsa 6,Tlowitsis,637,No,50.5287,-125.9881,59240419000,5924,5924054,BC50531260
50638,Kyuquot (Ka:'yu:'k't'h'/Che:k:tles7et'h' First Nations),Rural First Nations Reserve,Yes,Primary,53.5,TAHSIS VILLAGE SUB,45.6,,KGH - Keogh -> JUL - Jeune Landing,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Houpsitas 6,Kyuquot,638,No,50.0306,-127.3782,59240427000,5924,5924806,BC50031274
50639,Nuchatlaht,Rural First Nations Reserve,Yes,Primary,22.2,TAHSIS VILLAGE SUB,22.2,,GLD - Gold River -> TSV - Tahsis Village,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Oclucje 7,Nuchatlaht,639,No,49.9903,-126.9421,59240197000,5924,5924833,BC50001270
50640,Beecher Bay,Rural First Nations Reserve,Yes,Primary,9,SOOKE SUB,8.1,,JOR - Jordan River -> GOW - Goward,130,,,No,No,No ,Yes,Yes,Yes,Market Forces - TELUS Pure Fibre build,Yes,Pending,,Yes,Pending,,Yes,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Becher Bay 1,Beecher Bay,640,No,48.3376,-123.6083,59170685000,5917,5917809,BC48361236
50641,Chemainus (Stz'uminus First Nation),Rural First Nations Reserve,Yes,Primary,3.3,LADYSMITH SUB,3.3,,1L122LDY Tap -> Ladysmith,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Chemainus 13,Chemainus,641,No,48.993,-123.7721,59190303000,5919,5919804,BC49001238
50642,Cowichan Nation Secondary 2,Rural First Nations Reserve,Yes,Secondary,1.6,KOKSILAH SUB,1.7,,1L014KSH Tap -> Koksilah,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Cowichan,Cowichan,642,No,48.7762,-123.7093,59190234000,5919,5919822,BC48771237
50643,Lake Cowichan First Nation,Rural First Nations Reserve,Yes,Primary,1,LAKE COWICHAN SUB,1,,PVO - Prevost -> LCW - Lake Cowichan,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Cowichan Lake,Lake Cowichan,643,No,48.8261,-124.0698,59190162000,5919,5919812,BC48821241
50644,Esquimalt Nation,Rural First Nations Reserve,Yes,Primary,2,BURNETT ROAD TERMINAL,0.8,,UG - Burnett to Esquimalt,230,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Esquimalt,Esquimalt,644,No,48.4449,-123.4304,59170332000,5917,5917811,BC48441234
50645,Halalt,Rural First Nations Reserve,Yes,Primary,5.4,VANCOUVER ISLAND TERMINAL,0.8,,VIT - Vancouver Island -> CFT - Crofton,130,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Halalt 2,Halalt,645,No,48.874,-123.6961,59190272000,5919,5919801,BC48871237
50646,Lyackson,Rural First Nations Reserve,Yes,Primary,14.2,LADYSMITH SUB,14.1,,1L122LDY Tap -> Ladysmith,130,,,Yes,No,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,Rogers - Campbell River to Victoria - Transport and Last-Mile (FWA),Shingle Point 4,Lyackson,646,No,49.0421,-123.6433,59190307000,5919,5919811,BC49051237
50647,Malahat Nation,Rural First Nations Reserve,Yes,Primary,6.8,SHAWNIGAN SUB,1.2,Unknown,VIT - Vancouver Isl -> GOW - Goward,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,Removed from Connected Coast,Yes,Yes,,Yes,Yes,,,,,,,,,Original,,Removed from Connected Coast.  Not included in cout for March 2020,,,,,,Malahat 11,Malahat,647,No,48.6137,-123.5204,59190198000,5919,5919815,BC48641235
50648,Snuneymuxw First Nation,Rural First Nations Reserve,Yes,Primary,1.9,HAREWOOD SUB,1.9,,JPT - Jinglepot -> HMC - Harmac,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Nanaimo Town 1,Snuneymuxw,648,No,49.1517,-123.9303,59210418000,5921,5921804,BC49151239
50649,Nanoose First Nation,Rural First Nations Reserve,Yes,Primary,5,LANTZVILLE SUB,1,,DMR - Dunsmuir -> JPT - Jingle Pot,130,1,-1,No,No,No ,No,Yes,Yes,Market Forces,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Nanoose,NaNoose,649,No,49.253,-124.13,59210283000,5921,5921805,BC49251241
50650,Penelakut (Penelakut Tribe),Rural First Nations Reserve,Yes,Primary,11.6,LADYSMITH SUB,10.1,,VIT - Vancouver Isl -> JPT - Jinglepot,130,,,No,No,No ,Yes,Yes,Yes,Market Forces - TELUS Pure Fibre build,Yes,Pending,,Yes,Pending,,Yes,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Penelakut Island 7,Penelakut,650,No,48.9715,-123.6584,59190306000,5919,5919809,BC49001237
50651,Qualicum First Nation,Rural First Nations Reserve,Yes,Primary,3.6,NILE CREEK TERMINAL,1.7,,DMR - Dunsmuir -> JPT - Jingle Pot,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Qualicum,Qualicum,651,No,49.3944,-124.6163,59210211000,5921,5921806,BC49411246
50652,Pauquachin,Urban First Nations Reserve,Yes,Primary,3.1,SIDNEY SUB,3.1,,GOW - Goward -> SNY - Sidney,69,,,No,No,No ,No,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Cole Bay 3,Pauquachin,652,No,48.6272,-123.4585,59170544000,5917,5917801,BC48611235
50653,Tsartlip,Rural First Nations Reserve,Yes,Primary,4.4,KEATING SUB,2.7,,GOW - Goward -> SNY - Sidney,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,South Saanich 1,Tsartlip,653,No,48.5813,-123.4675,59170458000,5917,5917804,BC48561235
50654,Tsawout First Nation,Urban First Nations Reserve,Yes,Primary,3.2,KEATING SUB,1.9,,GOW - Goward -> SNY - Sidney,69,,,No,No,No ,No,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,East Saanich 2,Tsawout,654,No,48.592,-123.3907,59170066000,5917,5917803,BC48591234
50655,Tseycum,Rural First Nations Reserve,Yes,Primary,4.8,SIDNEY SUB,4.9,,GOW - Goward -> SNY - Sidney,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,Original,,Removed from Connected Coast.  Not included in count for March 2020,,,,,,Union Bay 4,Tseycum,655,No,48.666,-123.4513,59170547000,5917,5917802,BC48661235
50656,Songhees Nation (Songhees First Nation),Rural First Nations Reserve,Yes,Primary,2.4,BURNETT ROAD TERMINAL,1,,UG - Burnett to Esquimalt,230,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,New Songhees 1A,Songhees,656,No,48.4414,-123.4282,59170786000,5917,5917812,BC48441234
50657,T'Sou-ke First Nation,Rural First Nations Reserve,Yes,Primary,0.7,SOOKE SUB,0.7,,1L146SOO - Sooke Tap,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,Original,,Removed from Connected Coast.  Not included in count for March 2020,,,,,,T'Sou-ke,T'Sou-ke,657,No,48.3847,-123.6972,59170655000,5917,5917819,BC48361237
50658,Pacheedaht First Nation,Rural First Nations Reserve,Yes,Primary,37.4,LAKE COWICHAN SUB,31,,JOR - Jordan River -> GOW - Goward,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Gordon River 2,Pacheedaht,658,No,48.5768,-124.4077,59170704000,5917,5917815,BC48591244
